Which of the following addressing modes, facilitates access to an operand whose location is defined relative to the beginning of the data structure in which it appears?, ,Text,Single,Average,Operating Systems Concepts ,ascending;sorting;index;indirect;None of the above;,C
Research scientists all over the world are taking steps towards building computers with circuits patterned after the complex inter connections existing among the human brain's nerve cells. What name is given to such type of computers?, ,Text,Single,Average,Artificial Intelligence ,Intelligent computers;Supercomputers;Neural network computers;Smart computers;None of the above;,C
DEC advertises that it helped to create "the world's first expert system routinely used in an industrial environment," called XCON or:, ,Text,Single,Average,Artificial Intelligence ,PDP-11;Rl;VAX;MAGNOM;None of the above;,B
The Strategic Computing Program is a project of the:, ,Text,Single,Average,Artificial Intelligence ,Defense Advanced Research Projects Agency;National Science Foundation;Jet Propulsion Laboratory;All of the above;None of the above;,A
If a robot can alter its own trajectory in response to external conditions, it is considered to be:, ,Text,Single,Average,Artificial Intelligence ,intelligent;mobile;open loop;non-servo;None of the above;,A
Nils Nilsson headed a team at SRI that created a mobile robot named:, ,Text,Single,Average,Artificial Intelligence ,Robitics;Dedalus;Shakey;Vax;None of the above;,C
While running DOS on a PC, which command would be used to duplicate the entire diskette?, ,Text,Single,Average,Operating Systems Concepts ,COPY;DISKCOPY;CHKDSK;TYPE;None of the above;,B
To invoke the LISP system, you must enter, ,Text,Single,Average,Artificial Intelligence ,AI;LISP;CL (Common Lisp);both b and c;None of the above;,D
The original LISP machines produced by both LMI and Symbolics were based on research performed at:, ,Text,Single,Average,Artificial Intelligence ,CMU;MIT;Stanford University;RAMD;None of the above;,B
A process that is repeated, evaluated, and refined is called:, ,Text,Single,Average,Artificial Intelligence ,diagnostic;descriptive;interpretive;iterative;None of the above;,D
Which of the following statements is false?, ,Text,Single,Average,Operating Systems Concepts ,the technique of storage compaction involves moving all occupied areas of storage to one end or other of main storage;compaction does not involve relocation of programs;compaction is also know as garbage collection;the system must stop everything while it performs the compaction;None of the above;,B
Which of the following rules out the use of GO TO?, ,Text,Single,Average,Operating Systems Concepts ,Flowchart;HIPO-DIAGRAMS;Nassi-Shneiderman diagram;All of the above;None of the above;,C
In virtual memory systems, Dynamic address translation, ,Text,Single,Average,Operating Systems Concepts ,is the hardware necessary to implement paging;stores pages at a specific location on disk;is useless when swapping is used;is part of the operating system paging algorithm;None of the above;,A
Ambiguity may be caused by:, ,Text,Single,Average,Artificial Intelligence ,syntactic ambiguity;multiple word meanings;unclear antecedents;All of the above;None of the above;,D
A system program that sets up an executable program in main memory ready for execution is, ,Text,Single,Average,Operating Systems Concepts ,assembler;linker;loader;compiler;None of the above;,C
High-resolution, bit-mapped displays are useful for displaying:, ,Text,Single,Average,Artificial Intelligence ,clearer characters;graphics;more characters;All of the above;None of the above;,D
What is the numerical range of char?, ,Text,Single,Average,Objects and Collections ,0 to 32767;0 to 65535;-256 to 255;-32768 to 32767;,B
A computer program that contains expertise in a particular domain is called an:, ,Text,Single,Average,Artificial Intelligence ,intelligent planner;automatic processor;expert system;operational symbolizer;None of the above;,C
The strategy of allowing processes that are logically runnable to be temporarily suspended is called, ,Text,Single,Average,Operating Systems Concepts ,preemptive scheduling;non preemptive scheduling;shortest job first;first come first served;None of the above;,A
What is the name given to the organized collection of software that controls the overall operation of a computer?, ,Text,Single,Average,Operating Systems Concepts ,Working system;Peripheral system;Operating system;Controlling system;None of the above;,C
In LISP, the function returns the first element of a list Is, ,Text,Single,Average,Artificial Intelligence ,set;car;first;second;None of the above;,B
Fragmentation of the file system, ,Text,Single,Average,Operating Systems Concepts ,occurs only if the file system is used improperly;can always be prevented;can be temporarily removed by compaction;is a characteristic of all file systems;None of the above;,C
Which of the following have people traditionally done better than computers?, ,Text,Single,Average,Artificial Intelligence ,recognizing relative importance;finding similarities;resolving ambiguity;All of the above;(a) and (c) above.;,D
The field that investigates the mechanics of human intelligence is:, ,Text,Single,Average,Artificial Intelligence ,history;cognitive science;psychology;sociology;None of the above;,B
Which type of actuator generates a good deal of power but tends to be messy?, ,Text,Single,Average,Artificial Intelligence ,electric;hydraulic;pneumatic;(B) and (c) above;None of the above;,B
Which of the following systems software does the job of merging the records from two files into one?, ,Text,Single,Average,Operating Systems Concepts ,Security software;Utility program;Networking software;Documentation system;None of the above;,B
Claude Shannon described the operation of electronic switching circuits with a system of mathematical logic called:, ,Text,Single,Average,Artificial Intelligence ,LISP;XLISP;Boolean algebra;neural networking;None of the above;,C
A bidirectional feedback loop links computer modelling with:, ,Text,Single,Average,Artificial Intelligence ,artificial science;heuristic processing;human intelligence;cognitive science;None of the above;,D
Supervisor state is, ,Text,Single,Average,Operating Systems Concepts ,never used;entered by programs when they enter the processor;required to perform any I/O;only allowed to the operating system;None of the above;,D
The new organization established to implement the Fifth Generation Project is called:, ,Text,Single,Average,Artificial Intelligence ,ICOT (Institute for New Generation Computer Technology);MITI (Ministry of International Trade and Industry);MCC (Microelectronics and Computer Technology Corporation);SCP (Stategic Computing Program);None of the above;,A
Resolution of externally defined symbols is performed by, ,Text,Single,Average,Operating Systems Concepts ,Linker;Loader;Compiler;Assembler;None of the above;,A
Who is considered to be the "father" of artificial intelligence?, ,Text,Single,Average,Artificial Intelligence ,Fisher Ada;John McCarthy;Allen Newell;Alan Turning;None of the above;,B
In which addressing mode the contents of a register specified in the instruction are first decremented, and then these contents are used as the effective address of the operands?, ,Text,Single,Average,Operating Systems Concepts ,index addressing;indirect addressing;auto increment;auto decrement;None of the above;,D
The Storage-to-Storage instructions, ,Text,Single,Average,Operating Systems Concepts ,have both their operands in the main store.;which perform an operation on a register operand and an operand which is located in the main store, generally leaving the result in the register, expect in the case of store operation when it is also written into the specified storage location.;which perform indicated operations on two fast registers of the machine and have the result in one of the registers;all of the above;None of the above;,A
A non-relocatable program is one which, ,Text,Single,Average,Operating Systems Concepts ,cannot be made to execute in any area of storage other than the one designated for it at the time of its coding or translation.;consists of a program and relevant information for its relocation.;can itself performs the relocation of its address-sensitive portions.;all of the above;None of the above;,A
Prior to the invention of time sharing, the prevalent method of computer access was:, ,Text,Single,Average,Artificial Intelligence ,batch processing;telecommunication;remote access;All of the above;None of the above;,A
Fork is, ,Text,Single,Average,Operating Systems Concepts ,the dispatching of a task;the creation of a new job;the creation of a new process;increasing the priority of a task;None of the above;,C
Assembly code data base is associated with, ,Text,Single,Average,Operating Systems Concepts ,assembly language version of the program which is created by the code generation phase and is input to the assembly phase.;a permanent table of decision rules in the form of patterns for matching with the uniform symbol table to discover syntactic structure.;consists of a full or partial list or the token's as they appear in the program. Created by Lexical analysis and used for syntax analysis and interpretation.;a permanent table which lists all key words and special symbols of the language in symbolic form.;None of the above;,A
An AI technique that allows computers to understand associations and relationships between objects and events is called:, ,Text,Single,Average,Artificial Intelligence ,heuristic processing;cognitive science;relative symbolism;pattern matching;None of the above;,D
Which collection class allows you to access its elements by associating a key with an element's value, and provides synchronization?, ,Text,Single,Average,Objects and Collections ,java.util.SortedMap;java.util.TreeMap;java.util.TreeSet;java.util.Hashtable;,D
In LISP, the function evaluates both <variable> and <object> is, ,Text,Single,Average,Artificial Intelligence ,set;setq;add;eva;None of the above;,A
In 1985, the famous chess player David Levy beat a world champion chess program in four straight games by using orthodox moves that confused the program. What was the name of the chess program?, ,Text,Single,Average,Artificial Intelligence ,Kaissa;CRAY BLITZ;Golf;DIGDUG;None of the above;,B
User-Friendly Systems are:, ,Text,Single,Average,Operating Systems Concepts ,required for object-oriented programming;easy to develop;common among traditional mainframe operating systems;becoming more common;None of the above;,D
The Memory Address Register, ,Text,Single,Average,Operating Systems Concepts ,is a hardware memory device which denotes the location of the current instruction being executed.;is a group of electrical circuits (hardware), that performs the intent of instructions fetched from memory.;contains the address of the memory location that is to be read from or stored into.;contains a copy of the designated memory location specified by the MAR after a "read" or the new contents of the memory prior to a "write".;None of the above;,C
In which addressing mode the effective address of the operand is the contents of a register specified in the instruction and after accessing the operand, the contents of this register is incremented to point to the next item in the list?, ,Text,Single,Average,Operating Systems Concepts ,index addressing;indirect addressing;auto increment;auto decrement;None of the above;,C
The memory allocation scheme subject to "external" fragmentation is, ,Text,Single,Average,Operating Systems Concepts ,segmentation;swapping;pure demand paging;multiple contiguous fixed partitions;None of the above;,A
The explanation facility of an expert system may be used to:, ,Text,Single,Average,Artificial Intelligence ,construct a diagnostic model;expedite the debugging process;explain the system's reasoning process;All of the above;both (b) and (c);,E
Interprocess communication, ,Text,Single,Average,Operating Systems Concepts ,is required for all processes;is usually done via disk drives;is never necessary,;allows processes to synchronize activity;,D
Thrashing can be avoided if, ,Text,Single,Average,Operating Systems Concepts ,the pages, belonging to the working set of the programs, are in main memory;the speed of CPU is increased;the speed of I/O processor is increased;all of the above;None of the above;,A
Which of the following are Java reserved words?, ,Text,Single,Average,Objects and Collections ,1 and 2;2 and 3;3 and 4;2 and 4;,B
The FIFO algorithm, ,Text,Single,Average,Operating Systems Concepts ,executes first the job that last entered the queue;executes first the job that first entered the queue;execute first the job that has been in the queue the longest;executes first the job with the least processor needs;None of the above;,B
Which collection class allows you to associate its elements with key values, and allows you to retrieve objects in FIFO (first-in, first-out) sequence?, ,Text,Single,Average,Objects and Collections ,java.util.ArrayList;java.util.LinkedHashMap;java.util.HashMap;java.util.TreeMap;,B
System generation:, ,Text,Single,Average,Operating Systems Concepts ,is always quite simple;is always very difficult;varies in difficulty between systems;requires extensive tools to be understandable;None of the above;,C
Visual clues that are helpful in computer vision include:, ,Text,Single,Average,Artificial Intelligence ,colour and motion;depth and texture;height and weight;a and b above;None of the above;,D
Which of the following are(is) Language Processor(s), ,Text,Single,Average,Operating Systems Concepts ,assembles;compilers;interpreters;All of the above;None of the above;,D
Which interface provides the capability to store objects using a key-value pair?, ,Text,Single,Average,Objects and Collections ,Java.util.Map;Java.util.Set;Java.util.List;Java.util.Collection;,A
Bug means, ,Text,Single,Average,Operating Systems Concepts ,A logical error in a program;A difficult syntax error in a program;Documenting programs using an efficient documentation tool;All of the above;None of the above;,A
Which of the following instruction steps, would be written within the diamond-shaped box, of a flowchart?, ,Text,Single,Average,Operating Systems Concepts ,S = B - C;IS A<10;PRINT A;DATA X,4Z;None of the above;,B
Seymour Papert of the MIT AI lab created a programming environment for children called:, ,Text,Single,Average,Artificial Intelligence ,BASIC;LOGO;MYCIN;FORTRAN;None of the above;,B
The LRU algorithm, ,Text,Single,Average,Operating Systems Concepts ,pages out pages that have been used recently;pages out pages that have not been used recently;pages out pages that have been least used recently;pages out the first page in a given area;None of the above;,C
Which is valid declaration of a float?, ,Text,Single,Average,Objects and Collections ,float f = 1F;;float f = 1.0;;float f = "1";;float f = 1.0d;;,A
Which of the following functions is(are) performed by the loader, ,Text,Single,Average,Operating Systems Concepts ,allocate space in memory for the programs and resolve symbolic references between object decks;adjust all address dependent locations, such as address constants, to correspond to the allocated space.;physically place the machine instructions and data into memory.;All of the above;None of the above;,D
Who was awarded the first Rajiv Gandhi National Sadhavana Award?, ,Text,Single,Easy,Honours and Awards ,Archarya Tulsi;Dr. J. Rengaswamy;J. R. D Tata;Mother Teresa;,D
'Ashoka Chakra' is awarded for, ,Text,Single,Easy,Honours and Awards ,acts of gallantry in the presence of enemy;gallantry by children;outstanding contribution to literature;the most conspicuous bravery or self sacrifice on land, air or sea but not in the presence of the enemy;,D
On whom did the U. S. President George W. Bush bestow, in 2002, the U.S.'s highest award for life time achievement in the field of scientific research?, ,Text,Single,Easy,Honours and Awards ,Arun Netravalli;Dr.Hargoving Kohrana;Subramania Chandrasekar;Professor C. Radhakrishna Rao;,A
To whom was 'Bharat Ratna' awarded in 1999?, ,Text,Single,Easy,Honours and Awards ,Lata Mangeshkar;Amartya Sen;M. S. Subbulakshmi;Atal Behari Vajpayee;,B
'Global 500' awards are given for the outstanding achievement in which of the following fields?, ,Text,Single,Easy,Honours and Awards ,Campaign against AIDS;Population control;Protection of environment;Elimination of illiteracy;,C
Tansen Samman has been instituted by the Government of?, ,Text,Single,Easy,Honours and Awards ,Gujarat;Maharashtra;Uttar Pradesh;Madhya Pradesh;,D
The first Indira Gandhi Award for International Justice and Harmony has been given to, ,Text,Single,Easy,Honours and Awards ,Larry Pressler;Amnesty International;Hussain Ibrahim Zaki;Yasser Arafat;,D
Which of the following films has won 9 Oscar Awards in 1987?, ,Text,Single,Easy,Honours and Awards ,The World Safari;The Last Emperor;Rain Man;Amadeus;,B
Which is the highest gallantry award in India?, ,Text,Single,Easy,Honours and Awards ,Param Vishishtat Seva Medal;Param Vir Chakra;Kirti Chakra;Vir Chakra;,B
Who among the following is not a recipient of the Bharatiya Jnanpith Award?, ,Text,Single,Easy,Honours and Awards ,Ashaparna Devi;M. F. Hussain;Raghupathi Sahai;V. K. Gokak;,B
The only Indian to win the Nobel prize in physics is, ,Text,Single,Easy,Honours and Awards ,Dr. J.C. Bose;Dr. C. V. Raman;Dr. Vickram Sarabhai;Dr. H. J. Bhabha;,B
In 1901, Nobel Prize was not given for, ,Text,Single,Easy,Honours and Awards ,Chemistry;Physics;Economics;Peace;,C
Who is the first Asian Winner of Nobel Prize?, ,Text,Single,Easy,Honours and Awards ,C. V. Raman;Rajiv Gandhi;Rabindranath Tagore;Mother Teresa;,C
Pulitzer prize is awarded for outstanding work in the field of, ,Text,Single,Easy,Honours and Awards ,Science and Technology;Environmental Studies;Literature and Journalism;International Understanding;,C
The first recipient of Rajiv Gandhi's 'Khel Ratna' award is, ,Text,Single,Easy,Honours and Awards ,Vishwanathan Anand;Leander Peas;Kapil Dev;Limba Ram;,A
The Arjuna Awards were instituted in the year, ,Text,Single,Easy,Honours and Awards ,1965;1961;1963;1957;,B
Who among the following is not a recipient of 'Dada Saheb Phalke' Award?, ,Text,Single,Easy,Honours and Awards ,Ramanand Sagar;Raj Kapoor;V. Shantaram;Ashok Kumar;,A
Who among the following has received a Nobel Prize in literature 1953?, ,Text,Single,Easy,Honours and Awards ,Pablo Neruda;Derek Walcott;Ernest Hemingway;Winston Churchill;,D
The Shanti Swarup Bhatnagar Award is given by which of the following organisations?, ,Text,Single,Easy,Honours and Awards ,Council for Scientific and industrial research;Indian Council for Agricultural Research;Indian National Science Academy;ISRO;,A
Arjuna Award is given for, ,Text,Single,Easy,Honours and Awards ,Exceptional service in emergency;Bravery on battlefield;Outstanding performance in sports;Exceptional service in slum dwellers;,C
Which of the following famous financial journals of international repute confers 'Finance minister of the year' Award?, ,Text,Single,Easy,Honours and Awards ,Dalal Street;Business Standard;Euromoney;Money Matters;,C
On whose name is the highest award for services to the development of cinema given?, ,Text,Single,Easy,Honours and Awards ,Raj Kapoor;Dada Saheb;Meena Kumari;Amitabh Bachchan;,B
Manav Seva Award has been instituted in the memory of, ,Text,Single,Easy,Honours and Awards ,Rajiv Gandhi;Dr. Rajendra Prasad;Indira Gandhi;Acharya;,A
The Nobel Prize was first awarded in, ,Text,Single,Easy,Honours and Awards ,1976;1958;1901;1972;,C
Kalinga Award was instituted by, ,Text,Single,Easy,Honours and Awards ,UNESCO for exceptional contribution of efforts to popularise science;Indian Military.;Jnanpith, a cultural literacy society for encouraging creative writing in modern languages;Indian Adult Education Association for outstanding contribution of adult literacy in India;,A
Who among the following is a winner of the Indira Gandhi Award for National integration?, ,Text,Single,Easy,Honours and Awards ,Aruna Asaf Ali;Ashok Kumar;Sundarlal Bahuguna;M. G. K. Menon;,A
The first black American to win the Nobel Prize for literature is, ,Text,Single,Easy,Honours and Awards ,Aurthe Ashe;Martin Luther King;Toni Morrison;Nelson Mandela;,C
The first recipient of Nehru Award was, ,Text,Single,Easy,Honours and Awards ,Martin Luther King;Khan Abdul Ghaffar Khan;Mother Teresa;U Thant;,D
Saraswathi Samman is given annually for outstanding contribution to, ,Text,Single,Easy,Honours and Awards ,classical music;education;literature;fine arts;,C
Which state Government of India has instituted the Samman Award?, ,Text,Single,Easy,Honours and Awards ,Uttar Pradesh;Himachal Pradesh;Madhya Pradesh;Andhra Pradesh;,C
The first Indian to receive Noble Prize in Literature was, ,Text,Single,Easy,Honours and Awards ,Mother Teresa;C. V. Raman;Rabindranath Tagore;Sarojini Naidu;,C
Sharad Joshi Samman is awarded for, ,Text,Single,Easy,Honours and Awards ,Cartoon;Satire and essay;Trade Union Activity;Social Service;,B
Who among the following own the Nobel prize for literature?, ,Text,Single,Easy,Honours and Awards ,Linus Pauling;Samuel Beckett;Philip Noel - Baker;Ralph Bunche;,B
The journalist who refused to accept 'Padma Bhushan' was?, ,Text,Single,Easy,Honours and Awards ,Shekaran Nair;Khushwant Singh;Ratan Thiyam;Arun Shourie;,B
Which state gives Mewar Award?, ,Text,Single,Easy,Honours and Awards ,Haryana;Delhi;Punjab;Rajasthan;,D
The highest civilian award of India 'Bharat Ratna' has been awarded to only two foreigners so far. One of them is Nelson Mandela. The other is, ,Text,Single,Easy,Honours and Awards ,Abdul Ghaffar khan;Mikhail Gorbachev;Marshal Tito;Abdul Wali Khan;,A
Which of the following awards was conferred upon Smt. Aruna Asaf Ali for her role in the welfare of adult and women?, ,Text,Single,Easy,Honours and Awards ,Tagore Literacy Award;UNSECO Literacy Award;Moorti Devi Award;Kalinga Prize;,C
The Nobel peace prize is awarded in which city?, ,Text,Single,Easy,Honours and Awards ,Oslo;Stockholm;Brussels;Geneva;,A
Who among the following got the 'Bharat Ratna' award, before becoming the President of India?, ,Text,Single,Easy,Honours and Awards ,R. Venkatramanan;Dr. Zakir Hussain;V. V. Giri;Dr. Rajendra Prasad;,B
The UNSECO's 'Prix Jules Verne' prize has been given to which of the following serials of Doordarshan?, ,Text,Single,Easy,Honours and Awards ,The World This Week;Surabhi;Eye Witness;Turning Point;,D
The 'Cannes Award' is given for excellence in which field?, ,Text,Single,Easy,Honours and Awards ,Films;Journalism;Literature;Economics;,A
Which of the following awards was conferred on Mrs. Kiran Bedi?, ,Text,Single,Easy,Honours and Awards ,Golden Globe;Rani Lakshmi;Magsaysay;Saraswati;,C
Shanthi Swaroop Bhatnagar awards are given for, ,Text,Single,Easy,Honours and Awards ,exploring new dimensions in creative writing in Indian languages;outstanding contribution to science;creating mass awareness on environmental issues;excellence in film direction;,B
Who was awarded the first Rajiv Gandhi National Sadhavana Award?, ,Text,Single,Easy,Honours and Awards ,Archarya Tulsi;Dr. J. Rengaswamy;J. R. D Tata;Mother Teresa;,D
'Ashoka Chakra' is awarded for, ,Text,Single,Easy,Honours and Awards ,acts of gallantry in the presence of enemy;gallantry by children;outstanding contribution to literature;the most conspicuous bravery or self sacrifice on land, air or sea but not in the presence of the enemy;,D
A voltmeter is used:, ,Text,Single,Easy,Voltage and Current ,to measure current;in series with the circuit;in parallel with the circuit;to measure coulombs;,C
To whom was 'Bharat Ratna' awarded in 1999?, ,Text,Single,Easy,Honours and Awards ,Lata Mangeshkar;Amartya Sen;M. S. Subbulakshmi;Atal Behari Vajpayee;,B
'Global 500' awards are given for the outstanding achievement in which of the following fields?, ,Text,Single,Easy,Honours and Awards ,Campaign against AIDS;Population control;Protection of environment;Elimination of illiteracy;,C
Tansen Samman has been instituted by the Government of?, ,Text,Single,Easy,Honours and Awards ,Gujarat;Maharashtra;Uttar Pradesh;Madhya Pradesh;,D
Which is the highest gallantry award in India?, ,Text,Single,Easy,Honours and Awards ,Param Vishishtat Seva Medal;Param Vir Chakra;Kirti Chakra;Vir Chakra;,B
The only Indian to win the Nobel prize in physics is, ,Text,Single,Easy,Honours and Awards ,Dr. J.C. Bose;Dr. C. V. Raman;Dr. Vickram Sarabhai;Dr. H. J. Bhabha;,B
Current is:, ,Text,Single,Easy,Voltage and Current ,the presence of a positive charge;the abundance of electrons;the movement of electrons;the repulsion of electrons;,C
What is the name of the pressure that moves electrons in a closed circuit?, ,Text,Single,Easy,Voltage and Current ,amperes;ohms;voltage;coulombs;,C
Current equals:, ,Text,Single,Easy,Voltage and Current ,;coulombs × time;;voltage × time;,A
The battery symbol is:, ,Text,Single,Easy,Voltage and Current ,;;;;,B
A secondary cell generates dc via chemical activity; a primary cell generates dc:, ,Text,Single,Easy,Voltage and Current ,electrically;thermally;optically;chemically;,D
In 1901, Nobel Prize was not given for, ,Text,Single,Easy,Honours and Awards ,Chemistry;Physics;Economics;Peace;,C
A short circuit will have:, ,Text,Single,Easy,Voltage and Current ,a small current flow;a large current flow;no current flow;some current flow;,B
The first recipient of Rajiv Gandhi's 'Khel Ratna' award is, ,Text,Single,Easy,Honours and Awards ,Vishwanathan Anand;Leander Peas;Kapil Dev;Limba Ram;,A
Who among the following is not a recipient of 'Dada Saheb Phalke' Award?, ,Text,Single,Easy,Honours and Awards ,Ramanand Sagar;Raj Kapoor;V. Shantaram;Ashok Kumar;,A
A switch is a device that:, ,Text,Single,Easy,Voltage and Current ,short circuits complex circuits;holds a fuse;has double poles;opens or completes a current path;,D
Current is considered as the movement of:, ,Text,Single,Easy,Voltage and Current ,electrons;protons;charge;nuclei;,A
Which of the following famous financial journals of international repute confers 'Finance minister of the year' Award?, ,Text,Single,Easy,Honours and Awards ,Dalal Street;Business Standard;Euromoney;Money Matters;,C
On whose name is the highest award for services to the development of cinema given?, ,Text,Single,Easy,Honours and Awards ,Raj Kapoor;Dada Saheb;Meena Kumari;Amitabh Bachchan;,B
Manav Seva Award has been instituted in the memory of, ,Text,Single,Easy,Honours and Awards ,Rajiv Gandhi;Dr. Rajendra Prasad;Indira Gandhi;Acharya;,A
Kalinga Award was instituted by, ,Text,Single,Easy,Honours and Awards ,UNESCO for exceptional contribution of efforts to popularise science;Indian Military.;Jnanpith, a cultural literacy society for encouraging creative writing in modern languages;Indian Adult Education Association for outstanding contribution of adult literacy in India;,A
The removal of a non-neutral subatomic particle converts the atom into a:, ,Text,Single,Easy,Voltage and Current ,charged ion;nucleus;heavier element;compound;,A
The charge of one coulomb is equal to:, ,Text,Single,Easy,Voltage and Current ,6.24 x 10 electrons;one ampere;one second;6.24 x 10 electrons;,D
Which of the following statements is true?, ,Text,Single,Easy,Voltage and Current ,Unlike charges repel and like charges attract.;Like charges repel and unlike charges attract.;Unlike charges attract and like charges attract.;Like charges repel and unlike charges repel.;,B
The first Indian to receive Noble Prize in Literature was, ,Text,Single,Easy,Honours and Awards ,Mother Teresa;C. V. Raman;Rabindranath Tagore;Sarojini Naidu;,C
The Nobel peace prize is awarded in which city?, ,Text,Single,Easy,Honours and Awards ,Oslo;Stockholm;Brussels;Geneva;,A
Who among the following got the 'Bharat Ratna' award, before becoming the President of India?, ,Text,Single,Easy,Honours and Awards ,R. Venkatramanan;Dr. Zakir Hussain;V. V. Giri;Dr. Rajendra Prasad;,B
The UNSECO's 'Prix Jules Verne' prize has been given to which of the following serials of Doordarshan?, ,Text,Single,Easy,Honours and Awards ,The World This Week;Surabhi;Eye Witness;Turning Point;,D
In practical applications, battery voltage:, ,Text,Single,Easy,Voltage and Current ,is restored as soon as disconnect occurs;is lowered as the load increases;may be stored indefinitely;will be reduced to zero as power is drawn;,B
Which of the following awards was conferred on Mrs. Kiran Bedi?, ,Text,Single,Easy,Honours and Awards ,Golden Globe;Rani Lakshmi;Magsaysay;Saraswati;,C
Shanthi Swaroop Bhatnagar awards are given for, ,Text,Single,Easy,Honours and Awards ,exploring new dimensions in creative writing in Indian languages;outstanding contribution to science;creating mass awareness on environmental issues;excellence in film direction;,B
A basic electric circuit is made up of what components?, ,Text,Single,Easy,Voltage and Current ,A load, a resistor, and a conductive path for current;A voltage source, a load, and a conductive path for current;A voltage source, a conductive path for current, and a battery;A conductive path for current, a battery, and a copper wire;,B
Which voltage source converts chemical energy to electrical energy?, ,Text,Single,Easy,Voltage and Current ,Electrical generator;Battery;Solar cell;Electronic power supply;,B
Which electronics material opposes the movement of free electrons?, ,Text,Single,Easy,Voltage and Current ,Conductor;Insulator;Semiconductor;Element;,B
The basic difference between a fuse and a circuit breaker is, ,Text,Single,Easy,Voltage and Current ,a fuse is slower;a fuse is reusable;a circuit breaker is reusable;a circuit breaker is more reliable;,C
In which states may matter may be found?, ,Text,Single,Easy,Voltage and Current ,solid, liquid, or mineral;solid, gas, or liquid;mineral, gas, or liquid;plastic, solid, or gas;,B
If 40 C of charge flow past a point in 20 s, what is the current?, ,Text,Single,Easy,Voltage and Current ,2 A;0.5 A;20 A;40 A;,A
What type of switch is this?, ,Text,Single,Easy,Voltage and Current ,push button;SPST;DPDT;SPDT;,D
On whom did the U. S. President George W. Bush bestow, in 2002, the U.S.'s highest award for life time achievement in the field of scientific research?, ,Text,Single,Easy,Honours and Awards ,Arun Netravalli;Dr.Hargoving Kohrana;Subramania Chandrasekar;Professor C. Radhakrishna Rao;,A
When considering conventional current versus electron current flow:, ,Text,Single,Easy,Voltage and Current ,electron current flow came first;protons move in conventional current flow;conventional current flow came first;the direction of current is the same in both methods;,C
Material that consists of a mixture of elements is considered to be:, ,Text,Single,Easy,Voltage and Current ,an element;an ion;a compound;a molecule;,C
Batteries differ from fuel cells in that, ,Text,Single,Easy,Voltage and Current ,a battery is a closed system;a battery uses hydrogen and oxygen to create electricity;a battery uses a polymer electrolyte membrane;none of the above;,A
The first Indira Gandhi Award for International Justice and Harmony has been given to, ,Text,Single,Easy,Honours and Awards ,Larry Pressler;Amnesty International;Hussain Ibrahim Zaki;Yasser Arafat;,D
One coulomb passing a point in one second is one:, ,Text,Single,Easy,Voltage and Current ,ampere;volt;ohm;charge;,A
Which of the following films has won 9 Oscar Awards in 1987?, ,Text,Single,Easy,Honours and Awards ,The World Safari;The Last Emperor;Rain Man;Amadeus;,B
Who among the following is not a recipient of the Bharatiya Jnanpith Award?, ,Text,Single,Easy,Honours and Awards ,Ashaparna Devi;M. F. Hussain;Raghupathi Sahai;V. K. Gokak;,B
Who is the first Asian Winner of Nobel Prize?, ,Text,Single,Easy,Honours and Awards ,C. V. Raman;Rajiv Gandhi;Rabindranath Tagore;Mother Teresa;,C
Pulitzer prize is awarded for outstanding work in the field of, ,Text,Single,Easy,Honours and Awards ,Science and Technology;Environmental Studies;Literature and Journalism;International Understanding;,C
If a fluid system is compared to an electrical system, the fluid pump will correspond to a:, ,Text,Single,Easy,Voltage and Current ,conductor;lamp;battery;insulator;,C
The Arjuna Awards were instituted in the year, ,Text,Single,Easy,Honours and Awards ,1965;1961;1963;1957;,B
If the current in a circuit equals 0 A, it is likely that the, ,Text,Single,Easy,Voltage and Current ,voltage is too high;resistance is too low;circuit has a short;circuit is open;,D
A lead-acid battery is an example of a, ,Text,Single,Easy,Voltage and Current ,solar cell;fuel cell;primary battery;secondary battery;,D
What are the unit and symbol for current?, ,Text,Single,Easy,Voltage and Current ,Ampere,;Coulomb,;Ampere,;Ampere,;,D
Who among the following has received a Nobel Prize in literature 1953?, ,Text,Single,Easy,Honours and Awards ,Pablo Neruda;Derek Walcott;Ernest Hemingway;Winston Churchill;,D
The Shanti Swarup Bhatnagar Award is given by which of the following organisations?, ,Text,Single,Easy,Honours and Awards ,Council for Scientific and industrial research;Indian Council for Agricultural Research;Indian National Science Academy;ISRO;,A
Arjuna Award is given for, ,Text,Single,Easy,Honours and Awards ,Exceptional service in emergency;Bravery on battlefield;Outstanding performance in sports;Exceptional service in slum dwellers;,C
The Nobel Prize was first awarded in, ,Text,Single,Easy,Honours and Awards ,1976;1958;1901;1972;,C
Which is the smallest?, ,Text,Single,Easy,Voltage and Current ,atom;proton;neutron;electron;,D
, ,Text,Single,Easy,Voltage and Current ,Electron;Neutron;Proton;All of the above;,B
Who among the following is a winner of the Indira Gandhi Award for National integration?, ,Text,Single,Easy,Honours and Awards ,Aruna Asaf Ali;Ashok Kumar;Sundarlal Bahuguna;M. G. K. Menon;,A
The first black American to win the Nobel Prize for literature is, ,Text,Single,Easy,Honours and Awards ,Aurthe Ashe;Martin Luther King;Toni Morrison;Nelson Mandela;,C
If an electrical system is compared to a fluid system, the electrical current corresponds to the:, ,Text,Single,Easy,Voltage and Current ,pressure;pump;water wheel;water flow;,D
